Country,Category,name,popularity,danceability,energy,rank,Quantity,UnitPrice
Australia,Apparel,Now That We Don't Talk (Taylor's Version) (From The Vault),73.64285714285714,0.793,0.512,26.095238095238095,525,898.4100000000001
Australia,Apparel,"One Of The Girls (with JENNIE, Lily Rose Depp)",94.58,0.47040000000000004,0.6408,4.85,1201,2115.73
Australia,Apparel,One Of Your Girls,85.27714285714285,0.629,0.654,37.93571428571428,525,898.4100000000001
Australia,Apparel,Out Of The Woods (Taylor's Version),71.25,0.547,0.8850000000000001,36.08333333333333,525,898.4100000000001
Australia,Apparel,Paint The Town Red,86.46677602953832,0.864,0.556,23.7303544894335,1562,3060.46
Australia,Apparel,Party In The U.S.A.,80.0,0.652,0.698,48.5,310,442.87
Australia,Apparel,Pink + White,91.0,0.545,0.545,25.64267676767677,658,1129.91
Australia,Apparel,Pink Pony Club,80.00363636363636,0.61,0.65,2.9254545454545453,627,942.73
Australia,Apparel,Please Come Home for Christmas - 2013 Remaster,88.0,0.612,0.289,25.333333333333332,133,231.5
Australia,Apparel,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),95.78571428571428,0.855,0.678,5.142857142857142,456,971.3599999999999
Australia,Apparel,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,92.34260057471265,0.855,0.678,16.786473727422003,824,1528.74
Australia,Apparel,Prada,89.49113188442999,0.638,0.717,8.724825610059202,3118,6673.8099999999995
Australia,Apparel,Praise Jah In The Moonlight,89.04627949183303,0.66,0.727,17.22171808832426,598,1504.23
Australia,Apparel,Rhyme Dust,67.83333333333334,0.925,0.561,31.0,456,971.3599999999999
Australia,Apparel,Rich Baby Daddy (feat. Sexyy Red & SZA),89.59728462120007,0.645,0.729,23.92715306569589,1256,2634.14
Australia,Apparel,Riptide,82.24657909140667,0.484,0.731,43.58226600985222,658,1129.91
Australia,Apparel,Rockin' Around The Christmas Tree,92.70238095238095,0.589,0.472,17.125,443,674.37
Australia,Apparel,Rudolph The Red-Nosed Reindeer,86.0,0.67,0.275,34.5,133,231.5
Australia,Apparel,Run Rudolph Run,88.75,0.681,0.715,24.0,133,231.5
Australia,Apparel,Rush,83.32727272727273,0.743,0.837,36.904242424242426,1114,2101.27
Australia,Apparel,Santa Baby (with Henri René & His Orchestra),79.0,0.7,0.139,46.5,133,231.5
Australia,Apparel,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",86.0,0.357,0.668,33.5,133,231.5
Australia,Apparel,Santa Claus Is Coming To Town,87.0,0.692,0.762,31.25,133,231.5
Australia,Apparel,Santa Claus Is Coming to Town,79.0,0.59,0.396,46.0,133,231.5
Australia,Apparel,Santa Tell Me,91.16,0.525,0.621,22.27,443,674.37
Australia,Apparel,Santa Tell Me - Naughty Version,35.5,0.664,0.665,49.5,133,231.5
Australia,Apparel,Santa's Coming for Us,87.0,0.547,0.814,30.0,133,231.5
Australia,Apparel,"Santa, Can’t You Hear Me",87.0,0.495,0.896,32.25,133,231.5
Australia,Apparel,Saving Up,79.11503877247979,0.747,0.822,21.971333113347633,904,1930.55
Australia,Apparel,Say Don't Go (Taylor's Version) (From The Vault),72.97222222222223,0.626,0.547,29.055555555555557,525,898.4100000000001
Australia,Apparel,Seven (feat. Latto) (Explicit Ver.),78.31944444444444,0.796,0.8314999999999999,26.38888888888889,525,898.4100000000001
Australia,Apparel,Shake It Off,79.0,0.647,0.785,51.0,215,455.54
Australia,Apparel,Shake It Off (Taylor's Version),69.58333333333333,0.632,0.807,38.58333333333333,525,898.4100000000001
Australia,Apparel,Sleigh Ride,82.91666666666667,0.529,0.7719999999999999,45.0,133,231.5
Australia,Apparel,Slime You Out (feat. SZA),84.0,0.48299999999999993,0.408,41.0,215,455.54
Australia,Apparel,Snooze,92.0,0.559,0.551,21.333333333333332,310,442.87
Australia,Apparel,Snowman,93.5,0.716,0.512,14.0,133,231.5
Australia,Apparel,Someone You Loved,89.86666666666667,0.501,0.405,28.066666666666666,658,1129.91
Australia,Apparel,Something in the Orange,90.0024630541872,0.369,0.19200000000000003,26.145210727969346,658,1129.91
Australia,Apparel,Sprinter,91.16396825396825,0.916,0.583,18.624391534391535,1114,2101.27
Australia,Apparel,Standing Next to You,94.125,0.711,0.809,13.0,310,442.87
Australia,Apparel,Step Into Christmas - Remastered 1995,85.0,0.54,0.928,38.0,133,231.5
Australia,Apparel,Stick Season,89.71570881226053,0.662,0.488,25.747318007662837,658,1129.91
Australia,Apparel,Strangers,96.20708900542049,0.628,0.523,4.3338051980154315,1256,2634.14
Australia,Apparel,Stumblin' In,86.20648931713448,0.875,0.518,7.730734534282922,3143,6371.87
Australia,Apparel,Style,83.0,0.598,0.786,42.166666666666664,215,455.54
Australia,Apparel,Style (Taylor's Version),77.30555555555556,0.575,0.824,25.472222222222225,815,1470.94
Australia,Apparel,Suburban Legends (Taylor's Version) (From The Vault),71.11111111111111,0.699,0.621,36.611111111111114,525,898.4100000000001
Australia,Apparel,Sunflower - Spider-Man: Into the Spider-Verse,86.0,0.755,0.522,40.166666666666664,443,674.37
Australia,Apparel,Surround Sound (feat. 21 Savage & Baby Tate),88.73684210526315,0.575,0.56,31.684210526315788,443,674.37
Australia,Apparel,TOO MUCH,81.24375,0.75675,0.707,33.7625,525,898.4100000000001
Australia,Apparel,The Christmas Song (Merry Christmas To You),74.66666666666667,0.31,0.09500000000000001,48.333333333333336,133,231.5
Australia,Apparel,The Color Violet,89.0,0.645,0.534,33.666666666666664,215,455.54
Australia,Apparel,The Door,86.28787878787878,0.731,0.861,4.18,1527,3136.62
Australia,Apparel,The Kind of Love We Make,82.27111111111111,0.608,0.745,44.773650793650795,658,1129.91
Australia,Apparel,The Night We Met,82.1969696969697,0.545,0.366,46.70454545454545,443,674.37
Australia,Apparel,Thinkin’ Bout Me,85.58119658119658,0.6572857142857143,0.7707142857142857,14.067928367928369,1755,3960.71
Australia,Apparel,This Christmas,74.0,0.634,0.645,50.0,133,231.5
Australia,Apparel,This Love (Taylor’s Version),67.5,0.474,0.511,48.66666666666667,525,898.4100000000001
Australia,Apparel,Underneath the Tree,84.85,0.509,0.812,40.55,133,231.5
Australia,Apparel,Viva La Vida,88.0,0.486,0.617,33.875,443,674.37
Australia,Apparel,Water,93.46638427617988,0.673,0.722,7.469565059060331,1868,3547.01
Australia,Apparel,Welcome To New York (Taylor's Version),71.2,0.761,0.607,35.7,525,898.4100000000001
Australia,Apparel,"What Was I Made For? [From The Motion Picture ""Barbie""]",93.6851270422699,0.444,0.09109999999999999,10.237130065701495,1562,3060.46
Australia,Apparel,When It Rains It Pours,83.0,0.551,0.801,41.0,310,442.87
Australia,Apparel,Where the Wild Things Are,79.2063492063492,0.7079999999999999,0.731,4.476190476190476,1083,1552.1599999999999
Australia,Apparel,White Christmas - 1947 Version,90.0,0.317,0.158,17.333333333333332,133,231.5
Australia,Apparel,Wildest Dreams (Taylor's Version),74.27777777777777,0.581,0.672,33.833333333333336,815,1470.94
Australia,Apparel,Winter Wonderland - Spotify Singles Holiday,86.7,0.528,0.281,15.4,459,872.23
Australia,Apparel,Wonderful Christmastime - Edited Version / Remastered 2011,91.0,0.774,0.511,16.75,133,231.5
Australia,Apparel,Wonderland (Taylor's Version),67.91666666666667,0.462,0.708,47.66666666666667,525,898.4100000000001
Australia,Apparel,Yellow,91.33333333333334,0.42900000000000005,0.661,21.863636363636363,443,674.37
Australia,Apparel,You Are In Love (Taylor's Version),67.5,0.537,0.495,48.66666666666667,525,898.4100000000001
Australia,Apparel,You Make It Feel Like Christmas (feat. Blake Shelton),85.0,0.635,0.87,39.5,133,231.5
Australia,Apparel,You Proof,85.0,0.732,0.839,40.0,215,455.54
Australia,Apparel,You’re Losing Me (From The Vault),84.6875,0.747,0.391,27.625,133,231.5
Australia,Apparel,adore u,80.625,0.747,0.867,21.875,142,532.87
Australia,Apparel,bad idea right?,93.63636363636364,0.627,0.879,16.0,215,455.54
Australia,Apparel,exes,85.5232877800731,0.8254928571428571,0.5734142857142857,28.523449335240212,1041,2178.6
Australia,Apparel,fukumean,94.2768959435626,0.847,0.622,12.656084656084657,658,1129.91
Australia,Apparel,get him back!,91.22222222222223,0.546,0.846,24.267676767676768,525,898.4100000000001
Australia,Apparel,greedy,92.3209880738468,0.749418817204301,0.7304752688172041,2.5535632183908046,4063,8684.79
Australia,Apparel,leavemealone,51.666666666666664,0.68,0.881,49.888888888888886,133,231.5
Australia,Apparel,run for the hills,46.0,0.544,0.831,48.0,133,231.5
Australia,Apparel,vampire,93.33912452502223,0.507625,0.5317500000000001,7.889985144312393,1868,3547.01
Australia,Electronics,"""Slut!"" (Taylor's Version) (From The Vault)",73.61111111111111,0.629,0.413,26.055555555555557,530,937.3199999999999
Australia,Electronics,(It Goes Like) Nanana - Edit,88.84090909090908,0.6709999999999999,0.876,23.83636363636364,884,1708.46
Australia,Electronics,A Holly Jolly Christmas,91.0,0.683,0.375,17.2,353,817.5799999999999
Australia,Electronics,A N X I E T Y (feat. Doechii),71.33333333333334,0.931,0.401,4.5,443,973.1800000000001
Australia,Electronics,A Sky Full of Stars,87.0,0.545,0.675,37.0,643,1278.9499999999998
Australia,Electronics,ANXIETY (feat. Doechii),79.375,0.931,0.401,4.125,122,391.31
Australia,Electronics,Agora Hills,83.27095238095238,0.755,0.687,37.12047619047619,1475,2825.06
Australia,Electronics,All I Want for Christmas Is You,95.02678571428572,0.336,0.627,10.982142857142858,643,1278.9499999999998
Australia,Electronics,All You Had To Do Was Stay (Taylor's Version),69.95833333333333,0.586,0.72,38.29166666666667,530,937.3199999999999
Australia,Electronics,Anti-Hero,92.35897435897436,0.637,0.643,18.908302808302807,883,1754.8999999999999
Australia,Electronics,As It Was,94.29550157444895,0.52,0.731,10.94898785425101,883,1754.8999999999999
Australia,Electronics,BLEED,69.07692307692308,0.5648461538461539,0.4172307692307692,49.15384615384615,290,461.37
Australia,Electronics,Bad Blood (Taylor's Version),69.33333333333333,0.619,0.686,41.0,530,937.3199999999999
Australia,Electronics,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),74.0,0.602,0.648,50.0,240,475.95
Australia,Electronics,Barbie World (with Aqua) [From Barbie The Album],90.3,0.77,0.58,29.450000000000003,530,937.3199999999999
Australia,Electronics,Blank Space,83.0,0.753,0.678,45.0,240,475.95
Australia,Electronics,Blank Space (Taylor's Version),71.75,0.737,0.725,33.75,530,937.3199999999999
Australia,Electronics,Blue Christmas,89.0,0.465,0.27,22.666666666666668,353,817.5799999999999
Australia,Electronics,Calm Down (with Selena Gomez),80.5625,0.799,0.802,42.41429924242424,1174,2169.83
Australia,Electronics,Can't Hold Us (feat. Ray Dalton),87.0,0.633,0.927,38.75,290,461.37
Australia,Electronics,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,77.92897727272728,0.518,0.368,47.15625,643,1278.9499999999998
Australia,Electronics,Chemical,87.06281003584229,0.49800000000000005,0.897,31.947257086999024,1475,2825.06
Australia,Electronics,Christmas (Baby Please Come Home),86.0,0.4036666666666667,0.7666666666666666,34.0,353,817.5799999999999
Australia,Electronics,Christmas Lights,86.0,0.315,0.418,35.0,353,817.5799999999999
Australia,Electronics,Christmas Tree Farm,87.0,0.598,0.68,30.0,353,817.5799999999999
Australia,Electronics,Clean (Taylor's Version),69.0,0.771,0.38599999999999995,43.66666666666667,530,937.3199999999999
Australia,Electronics,Cold Heart - PNAU Remix,68.5,0.795,0.8,49.0,353,817.5799999999999
Australia,Electronics,Confidence,79.68181818181819,0.59,0.562,46.905956112852664,643,1278.9499999999998
Australia,Electronics,Cruel Summer,98.99436234263821,0.552,0.702,1.8528735632183908,883,1754.8999999999999
Australia,Electronics,Cruel Summer - Live from TS | The Eras Tour,0.0,0.278,0.907,50.0,240,475.95
Australia,Electronics,DJ Play A Christmas Song,82.66666666666667,0.533,0.7600000000000001,43.666666666666664,353,817.5799999999999
Australia,Electronics,Dance The Night - From Barbie The Album,93.21138078170335,0.671,0.845,14.362669397508109,1475,2825.06
Australia,Electronics,Dawns (feat. Maggie Rogers),84.0,0.447,0.441,41.5,353,817.5799999999999
Australia,Electronics,Daylight,93.95946907498632,0.508,0.43,10.246527397676823,1758,3447.98
Australia,Electronics,Deck The Hall,88.0,0.684,0.437,24.0,353,817.5799999999999
Australia,Electronics,Do They Know It's Christmas? - 1984 Version,89.0,0.598,0.643,24.0,353,817.5799999999999
Australia,Electronics,Dreams - 2004 Remaster,88.26666666666667,0.828,0.492,32.75238095238095,883,1754.8999999999999
Australia,Electronics,Driving Home for Christmas,75.0,0.603,0.705,48.666666666666664,353,817.5799999999999
Australia,Electronics,Enchanted (Taylor's Version),86.0,0.505,0.532,19.0,301,655.23
Australia,Electronics,FE!N (feat. Playboi Carti),90.42698658410733,0.569,0.882,3.967984801576133,1841,3680.2799999999997
Australia,Electronics,FTCU,84.33333333333333,0.928,0.458,37.333333333333336,353,817.5799999999999
Australia,Electronics,Fairytale of New York (feat. Kirsty MacColl),82.0,0.271,0.551,44.0,353,817.5799999999999
Australia,Electronics,Fast Car,84.68278751433833,0.712,0.603,14.843668184737743,4259,8313.24
Australia,Electronics,Feather,90.21753953850143,0.7887142857142857,0.6894285714285715,8.936993345432546,2048,4100.34
Australia,Electronics,Feliz Navidad,87.875,0.513,0.831,30.5,353,817.5799999999999
Australia,Electronics,First Person Shooter (feat. J. Cole),91.5,0.47,0.64,22.151515151515152,530,937.3199999999999
Australia,Electronics,Flowers,92.60981703026039,0.7060000000000001,0.691,13.567506631299734,2152,4134.86
Australia,Electronics,Frosty The Snowman,84.0,0.579,0.502,41.0,353,817.5799999999999
Australia,Electronics,Got Me Started,80.56433148691214,0.777,0.686,39.54295644618225,1475,2825.06
Australia,Electronics,HOT TO GO!,86.3551967066831,0.742,0.757,3.3356009316582793,2636,5350.33
Australia,Electronics,Happy Xmas (War Is Over) - Remastered 2010,91.66666666666667,0.321,0.64,19.333333333333332,353,817.5799999999999
Australia,Electronics,Heading South,84.125,0.68,0.246,41.375,353,817.5799999999999
Australia,Electronics,Heat Waves,89.5,0.761,0.525,27.92676767676768,883,1754.8999999999999
Australia,Electronics,Hey Driver (feat. The War and Treaty),84.375,0.583,0.351,40.375,353,817.5799999999999
Australia,Electronics,Hips Don't Lie - Radio Edit,68.5,0.817,0.713,50.0,290,461.37
Australia,Electronics,Holly Jolly Christmas,81.48,0.647,0.465,46.12,353,817.5799999999999
Australia,Electronics,Houdini,92.2975483062495,0.7440000000000001,0.789,12.439223251243916,1912,3658.91
Australia,Electronics,How You Get The Girl (Taylor's Version),68.75,0.754,0.682,44.75,530,937.3199999999999
Australia,Electronics,How to Make Gravy,47.0,0.374,0.742,50.0,353,817.5799999999999
Australia,Electronics,I Ain't Worried,81.14054232804233,0.7022499999999999,0.7982500000000001,22.942550505050505,1277,2441.7799999999997
Australia,Electronics,I Know Places (Taylor's Version),68.16666666666667,0.575,0.803,46.16666666666667,530,937.3199999999999
Australia,Electronics,I Remember Everything (feat. Kacey Musgraves),88.78652754513278,0.429,0.453,6.642098041779787,5133,10563.9
Australia,Electronics,I Wish You Would (Taylor's Version),69.0,0.669,0.851,43.5,530,937.3199999999999
Australia,Electronics,IDGAF (feat. Yeat),93.13030303030303,0.663,0.67,15.848484848484848,530,937.3199999999999
Australia,Electronics,Iris,86.95833333333334,0.315,0.715,36.77083333333333,643,1278.9499999999998
Australia,Electronics,Is It Over Now? (Taylor's Version) (From The Vault),86.40357142857142,0.596,0.658,16.969918969918968,1758,3447.98
Australia,Electronics,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),90.0,0.724,0.276,19.0,353,817.5799999999999
Australia,Electronics,It's Beginning to Look a Lot like Christmas,81.72,0.331,0.223,43.71,643,1278.9499999999998
Australia,Electronics,It's the Most Wonderful Time of the Year,78.38095238095238,0.23400000000000004,0.526,48.57142857142857,353,817.5799999999999
Australia,Electronics,Jingle Bell Rock,89.09615384615384,0.754,0.424,28.48076923076923,643,1278.9499999999998
Australia,Electronics,Jingle Bell Rock - Daryl's Version,86.0,0.666,0.841,33.0,353,817.5799999999999
Australia,Electronics,Jingle Bells (feat. The Puppini Sisters),74.0,0.702,0.588,49.5,353,817.5799999999999
Australia,Electronics,Jingle Bells - Remastered 1999,88.0,0.512,0.339,25.0,353,817.5799999999999
Australia,Electronics,Karma,89.63636363636364,0.642,0.62,32.45454545454545,240,475.95
Australia,Electronics,Kill Bill,91.49310344827586,0.644,0.735,22.08380355276907,883,1754.8999999999999
Australia,Electronics,Last Christmas - Single Version,80.91428571428571,0.733,0.598,28.433333333333334,820,1600.17
Australia,Electronics,Last Night,83.45717766982018,0.492,0.6738790322580646,15.671173579978502,4690,9590.72
Australia,Electronics,Let It Snow! Let It Snow! Let It Snow!,94.1875,0.451,0.24,11.6875,353,817.5799999999999
Australia,Electronics,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),90.4,0.652,0.259,23.4,353,817.5799999999999
Australia,Electronics,Like It's Christmas,87.0,0.725,0.571,30.0,353,817.5799999999999
Australia,Electronics,Lil Boo Thang,86.91387255680915,0.85,0.699,32.04837385454738,1475,2825.06
Australia,Electronics,Little Saint Nick - 1991 Remix,85.0,0.602,0.553,38.333333333333336,353,817.5799999999999
Australia,Electronics,Lose Control,89.33826211412091,0.561,0.604,8.120198746051,4893,10087.95
Australia,Electronics,Lovin On Me,92.47806064317979,0.943,0.558,6.711734135544217,2451,4877.889999999999
Australia,Electronics,MY EYES,82.0,0.455,0.621,6.0,532,937.98
Australia,Electronics,Merry Christmas,89.0,0.594,0.9350000000000002,24.0,353,817.5799999999999
Australia,Electronics,Merry Christmas Everyone,91.0,0.534,0.904,13.0,353,817.5799999999999
Australia,Electronics,Mistletoe,91.78571428571429,0.657,0.56,19.928571428571427,353,817.5799999999999
Australia,Electronics,Mr. Brightside,87.8888888888889,0.35200000000000004,0.911,35.20614878948212,883,1754.8999999999999
Australia,Electronics,My Love Mine All Mine,97.25692181381835,0.504,0.308,3.987848669529704,1758,3447.98
Australia,Electronics,NIGHTS LIKE THIS,86.56595622119815,0.482,0.757,4.414495861068442,2315,4768.46
